timestamp,新能源差值,负荷差值,联络线差值
2024-03-09 05:15:00,52.94999999999982,-521.0420000000013,47.52000000000044
2024-03-09 05:30:00,150.79999999999927,-426.0,76.62299999999959
2024-03-09 05:45:00,198.21999999999935,-706.1949999999997,101.90200000000004
2024-03-09 06:00:00,197.46999999999935,-536.3470000000016,91.44900000000052
2024-03-09 06:15:00,125.74000000000069,-639.2989999999991,7.5239999999994325
2024-03-09 06:30:00,181.98000000000047,-876.0979999999981,-127.0640000000003
2024-03-09 06:45:00,291.75,-1198.3479999999981,25.06999999999971
2024-03-09 07:00:00,256.59999999999854,-1278.8539999999994,223.5
2024-03-09 07:15:00,270.7400000000016,-1129.5160000000033,269.9930000000004
2024-03-09 07:30:00,177.5099999999984,-1982.6599999999962,239.79000000000087
2024-03-09 07:45:00,125.60000000000036,-2664.428,85.68000000000029
2024-03-09 08:00:00,-21.1200000000008,-2101.142000000007,69.90100000000166
2024-03-09 08:15:00,-368.9300000000003,-2813.341999999997,56.48500000000058
2024-03-09 08:30:00,-1052.7900000000009,-2614.6889999999985,124.09899999999834
2024-03-09 08:45:00,-1781.4299999999985,-2717.108,-69.45699999999852
2024-03-09 09:00:00,-2213.41,-2218.2220000000016,68.95999999999913
2024-03-09 09:15:00,-2197.379999999999,-2481.9689999999973,-584.3240000000005
2024-03-09 09:30:00,-1944.5699999999997,-2254.125,-278.9840000000004
2024-03-09 09:45:00,-1438.67,-2080.633999999998,-302.3859999999986
2024-03-09 10:00:00,-1141.2999999999993,-1610.5009999999966,-137.39800000000105
2024-03-09 10:15:00,-1035.4599999999991,-1612.449999999997,-4.745999999999185
2024-03-09 10:30:00,-958.2000000000007,-1429.940999999999,84.27900000000045
2024-03-09 10:45:00,-847.6700000000019,-1772.5220000000045,-147.03399999999965
2024-03-09 11:00:00,-986.1600000000017,-1743.2319999999963,-196.1200000000008
2024-03-09 11:15:00,-990.739999999998,-1438.9860000000044,-258.241
2024-03-09 11:30:00,-2427.3200000000015,-888.7880000000005,-81.21700000000055
2024-03-09 11:45:00,-4088.4900000000016,-1109.824999999997,441.21999999999935
2024-03-09 12:00:00,-3639.0699999999997,-1038.438000000002,195.97299999999996
2024-03-09 12:15:00,-3577.8600000000006,-1002.6739999999991,-110.22400000000016
2024-03-09 12:30:00,-3291.4900000000016,-652.0509999999995,126.64400000000023
2024-03-09 12:45:00,-2930.7800000000007,-728.8119999999981,153.1919999999991
2024-03-09 13:00:00,-1437.1599999999999,-136.112000000001,164.6839999999993
2024-03-09 13:15:00,-1275.6900000000005,-618.7949999999983,21.134000000000015
2024-03-09 13:30:00,-1392.8700000000008,-358.0329999999958,0.16899999999986903
2024-03-09 13:45:00,-2163.1900000000005,-813.6059999999998,-98.6929999999993
2024-03-09 14:00:00,-2653.379999999999,-605.9170000000013,-95.1810000000005
2024-03-09 14:15:00,-2491.83,-472.33699999999953,-81.82300000000032
2024-03-09 14:30:00,-1924.6500000000015,-775.5420000000013,-472.14700000000084
2024-03-09 14:45:00,-1809.9300000000003,-878.0840000000026,-438.8899999999994
2024-03-09 15:00:00,-1467.7000000000007,-1055.5740000000005,-608.5139999999992
2024-03-09 15:15:00,-584.4300000000003,-1054.5770000000048,-666.9290000000001
2024-03-09 15:30:00,-299.60000000000036,-1201.0650000000023,-285.6779999999999
2024-03-09 15:45:00,51.68000000000029,-1541.6160000000018,67.03099999999904
2024-03-09 16:00:00,845.7800000000007,-1538.0429999999978,-73.20500000000175
2024-03-09 16:15:00,1779.199999999999,-1469.125,-243.03099999999904
2024-03-09 16:30:00,2233.130000000001,-1628.8629999999976,-72.09999999999854
2024-03-09 16:45:00,2085.529999999999,-2231.366000000002,-176.39199999999983
2024-03-09 17:00:00,1865.2000000000007,-2596.577000000005,232.3060000000005
2024-03-09 17:15:00,1413.5600000000013,-2484.020000000004,40.37700000000041
2024-03-09 17:30:00,1011.0900000000001,-2281.1619999999966,-35.01199999999881
2024-03-09 17:45:00,733.7600000000002,-2168.6790000000037,112.0669999999991
2024-03-09 18:00:00,565.7700000000004,-2049.3129999999946,123.68999999999869
2024-03-09 18:15:00,359.3700000000008,-1264.5529999999999,89.96800000000076
2024-03-09 18:30:00,265.1200000000008,-1476.4550000000017,154.1260000000002
2024-03-09 18:45:00,280.5100000000002,-1362.9649999999965,-125.30099999999948
2024-03-09 19:00:00,347.0,-1499.0450000000128,-259.5529999999999
2024-03-09 19:15:00,289.2600000000002,-1514.6929999999993,5.658999999999651
2024-03-09 19:30:00,273.5699999999997,-1280.6909999999916,-33.88300000000163
2024-03-09 19:45:00,172.4499999999989,-1045.828999999998,190.09400000000096
2024-03-09 20:00:00,-11.720000000001164,-855.8590000000113,181.72699999999895
2024-03-09 20:15:00,-175.76000000000022,-1073.6070000000036,-71.83799999999974
2024-03-09 20:30:00,-328.5,-985.0239999999903,126.18500000000131
2024-03-09 20:45:00,-445.53000000000065,-442.7700000000041,63.044999999998254
2024-03-09 21:00:00,-611.5199999999986,-602.2010000000009,-74.39600000000064
2024-03-09 21:15:00,-654.7700000000004,-555.6800000000076,30.147000000000844
2024-03-09 21:30:00,-680.6800000000003,-347.08699999999953,68.60800000000017
2024-03-09 21:45:00,-670.6799999999985,-192.66599999999744,43.15899999999965
2024-03-09 22:00:00,-662.4300000000003,-82.625,29.986000000000786
2024-03-09 22:15:00,-655.4899999999998,-38.32800000000134,-60.013999999999214
2024-03-09 22:30:00,-603.380000000001,-18.61200000000099,319.3809999999994
2024-03-09 22:45:00,-545.1299999999992,-220.50499999999738,15.720999999999549
2024-03-09 23:00:00,-319.5,-176.83899999999994,4.686999999999898
2024-03-09 23:15:00,-346.21000000000095,-165.13900000000285,57.38299999999981
2024-03-09 23:30:00,-400.7399999999998,-100.6140000000014,-216.1239999999998
2024-03-09 23:45:00,-481.630000000001,-176.0550000000003,-152.15200000000004
2024-03-10 00:00:00,-405.8200000000015,218.51600000000326,-9.697000000000116
2024-03-10 00:15:00,-414.84000000000015,29.726999999998952,-118.92200000000048
2024-03-10 00:30:00,-504.6700000000001,-6.559000000001106,97.06999999999971
2024-03-10 00:45:00,-611.4099999999999,203.35899999999674,-21.90899999999965
2024-03-10 01:00:00,-772.9799999999996,-18.368999999998778,-9.337999999999738
2024-03-10 01:15:00,-897.6000000000004,123.88499999999476,15.5
2024-03-10 01:30:00,-944.5100000000002,257.2589999999982,93.79299999999967
2024-03-10 01:45:00,-1059.7000000000007,144.7650000000067,143.0010000000002
