timestamp,新能源,系统负荷,联络线,风电,光伏,地方电厂发电总加,抽蓄,系统负荷出清后,联络线出清后,风电出清后,光伏出清后,新能源出清后
2023-09-01 00:00:00,4048.76,56631.27,13368.285,4053.5,-4.74,7183.539,249.3,55435.82,13439.0,3218.11,13.24,3231.35
2023-09-01 00:15:00,3962.87,56161.52,13323.956,3967.54,-4.67,7156.646,151.4,55109.84,13438.0,3082.85,13.2,3096.0499999999997
2023-09-01 00:30:00,3944.34,56201.664,13451.079,3949.12,-4.78,7140.479,0.0,54827.6,13437.0,2951.16,13.2,2964.3599999999997
2023-09-01 00:45:00,3776.89,55809.906,13492.023,3781.54,-4.65,7158.115,0.0,54510.87,13436.0,2824.28,13.22,2837.5
2023-09-01 01:00:00,3593.99,55669.176,13542.699,3598.7,-4.71,7133.089,0.0,54338.98,13438.0,2661.0,13.24,2674.24
2023-09-01 01:15:00,3487.68,55115.316,13402.045,3492.42,-4.74,7157.158,0.0,54226.91,13438.0,2526.13,13.28,2539.4100000000003
2023-09-01 01:30:00,3437.83,55047.813,13486.436,3442.43,-4.6,7155.247,0.0,54157.52,13438.0,2388.4,13.36,2401.76
2023-09-01 01:45:00,3334.91,54762.414,13337.752,3339.55,-4.64,7167.367,0.0,54095.99,13438.0,2248.77,13.46,2262.23
2023-09-01 02:00:00,3142.06,54847.773,13237.427,3146.83,-4.77,7203.782,0.0,53946.73,13438.0,2136.78,13.54,2150.32
2023-09-01 02:15:00,2926.55,54734.949,13466.549,2931.3,-4.75,7189.162,0.0,53879.45,13438.0,2014.99,13.62,2028.61
2023-09-01 02:30:00,2720.61,54440.926,13344.754,2725.31,-4.7,7208.829,0.0,53662.39,13438.0,1903.83,13.68,1917.51
2023-09-01 02:45:00,2572.29,54106.82,13267.693,2577.04,-4.75,7199.14,0.0,53595.09,13438.0,1798.28,13.8,1812.08
2023-09-01 03:00:00,2516.16,54199.723,13442.753,2520.86,-4.7,7192.876,0.0,53562.29,13438.0,1705.39,13.93,1719.3200000000002
2023-09-01 03:15:00,2395.18,54145.848,13444.36,2399.87,-4.69,7200.487,0.0,53428.41,13438.0,1627.52,13.99,1641.51
2023-09-01 03:30:00,2210.89,54050.824,13610.021,2215.62,-4.73,7174.054,0.0,53444.43,13438.0,1552.39,14.01,1566.4
2023-09-01 03:45:00,2118.54,53966.699,13338.787,2123.3,-4.76,7194.919,0.0,53456.1,13438.0,1481.72,14.01,1495.73
2023-09-01 04:00:00,2022.51,54037.32,13416.768,2027.16,-4.65,7223.642,0.0,53583.74,13438.0,1425.26,13.99,1439.25
2023-09-01 04:15:00,1991.77,54421.109,13329.371,1996.55,-4.78,7234.859,-287.0,53824.28,13438.0,1373.34,13.99,1387.33
2023-09-01 04:30:00,2172.64,54747.551,13309.426,2177.44,-4.8,7259.95,-285.4,54197.58,13438.0,1323.09,14.05,1337.1399999999999
2023-09-01 04:45:00,2173.07,55068.777,13268.285,2177.8,-4.73,7236.494,-287.0,54619.06,13438.0,1271.83,14.16,1285.99
2023-09-01 05:00:00,1884.59,55865.91,13212.493,1889.48,-4.89,7232.748,-285.7,55518.73,13438.0,1210.79,15.99,1226.78
2023-09-01 05:15:00,1532.3,56671.543,14006.633,1535.36,-3.06,7251.077,-284.2,56542.24,14038.0,1155.8,19.3,1175.1
2023-09-01 05:30:00,1369.78,57726.023,14479.106,1334.49,35.29,7265.284,-284.3,57483.57,14638.0,1100.27,56.2,1156.47
2023-09-01 05:45:00,1461.7,58727.414,15111.449,1289.24,172.46,7247.49,-284.5,58294.48,15238.0,1040.9,158.88,1199.7800000000002
2023-09-01 06:00:00,1660.77,59477.262,15589.985,1310.96,349.81,7237.674,0.0,58828.96,15852.0,992.78,355.06,1347.84
2023-09-01 06:15:00,1962.2,59835.199,15848.231,1317.21,644.99,7234.5,0.0,59092.02,15855.0,947.67,634.37,1582.04
2023-09-01 06:30:00,2526.59,59519.926,15887.409,1461.7,1064.89,7236.25,0.0,58904.2,15858.0,904.59,979.52,1884.1100000000001
2023-09-01 06:45:00,3053.7,58629.059,15941.054,1510.16,1543.54,7238.441,0.0,58302.28,15861.0,856.76,1386.12,2242.88
2023-09-01 07:00:00,3552.6,58857.922,16420.713,1461.06,2091.54,7245.665,0.0,57618.45,16234.0,810.76,1862.27,2673.0299999999997
2023-09-01 07:15:00,3787.63,58589.148,16637.314,1340.6,2447.03,7241.528,0.0,57189.76,16607.0,745.3,2400.99,3146.29
2023-09-01 07:30:00,4340.65,58881.73,17133.55,1216.68,3123.97,7240.754,0.0,57114.21,16980.0,682.88,2981.1,3663.98
2023-09-01 07:45:00,4556.12,59203.215,17308.755,1006.34,3549.78,7241.229,0.0,56875.61,17375.0,617.83,3555.19,4173.02
2023-09-01 08:00:00,4882.63,60063.469,17716.566,838.93,4043.7,7218.661,515.5,56066.03,17591.0,580.21,4136.75,4716.96
2023-09-01 08:15:00,5434.12,60374.277,17718.589,775.2,4658.92,7197.242,511.7,56248.13,17667.0,546.9,4708.13,5255.03
2023-09-01 08:30:00,5826.16,60568.238,18075.76,748.07,5078.09,7193.431,511.6,56115.84,17743.0,517.05,5253.01,5770.06
2023-09-01 08:45:00,6458.04,60148.355,17818.255,710.11,5747.93,7188.994,509.3,55981.47,17839.0,487.89,5766.23,6254.12
2023-09-01 09:00:00,6929.69,60122.914,17622.027,693.03,6236.66,7189.689,510.2,55248.31,17698.0,477.43,6252.27,6729.700000000001
2023-09-01 09:15:00,7290.87,59906.684,17939.16,645.29,6645.58,7175.256,510.4,54983.5,17706.0,482.31,6682.36,7164.67
2023-09-01 09:30:00,7338.33,59819.09,17703.698,611.74,6726.59,7206.545,511.8,54778.08,17714.0,493.22,7068.63,7561.85
2023-09-01 09:45:00,7669.65,59823.504,17705.397,645.22,7024.43,7200.749,513.5,54586.84,17722.0,513.73,7431.4,7945.129999999999
2023-09-01 10:00:00,8518.06,60324.355,17674.28,634.96,7883.1,7242.163,511.0,54539.42,17733.0,539.9,7747.92,8287.82
2023-09-01 10:15:00,8876.18,60314.785,16693.967,626.9,8249.28,7249.141,512.4,54771.33,16852.0,572.42,8000.91,8573.33
2023-09-01 10:30:00,8583.61,60529.406,16193.239,650.08,7933.53,7230.283,511.7,54973.49,15971.0,594.89,8212.33,8807.22
2023-09-01 10:45:00,9232.24,60651.59,15081.483,703.69,8528.55,7228.22,359.2,55063.37,15090.0,607.23,8371.64,8978.869999999999
2023-09-01 11:00:00,9477.05,60149.492,13810.171,761.58,8715.47,7180.556,182.5,55071.6,13982.0,614.55,8485.85,9100.4
2023-09-01 11:15:00,9482.6,59101.0,14097.743,785.71,8696.89,7179.935,0.0,53711.73,13772.0,620.49,8562.04,9182.53
2023-09-01 11:30:00,9481.76,58025.984,13387.725,791.42,8690.34,7175.789,-262.9,52407.92,13562.0,629.12,8615.15,9244.27
2023-09-01 11:45:00,9135.55,57010.293,13921.704,743.78,8391.77,7146.936,-262.5,51018.53,13332.0,636.19,8620.57,9256.76
2023-09-01 12:00:00,8963.76,56401.18,13172.866,671.63,8292.13,7152.134,-260.5,50356.77,13334.0,643.34,8599.08,9242.42
2023-09-01 12:15:00,8465.53,56643.773,13273.848,619.78,7845.75,7112.227,-261.7,50259.65,13333.0,647.61,8544.19,9191.800000000001
2023-09-01 12:30:00,8807.2,57329.645,13235.39,600.65,8206.55,7120.019,-261.0,50471.8,13332.0,646.25,8471.46,9117.71
2023-09-01 12:45:00,9153.28,57692.406,13468.0,628.5,8524.78,7142.264,-264.7,51091.17,13331.0,637.82,8368.93,9006.75
2023-09-01 13:00:00,8967.35,58636.734,13456.075,646.14,8321.21,7145.178,-554.5,51686.71,13329.0,628.57,8209.17,8837.74
2023-09-01 13:15:00,8839.34,59214.684,14287.674,627.43,8211.91,7138.728,-555.4,52680.37,14209.0,626.66,7994.87,8621.53
2023-09-01 13:30:00,8400.73,60049.797,15096.686,590.79,7809.94,7166.57,-550.9,53705.09,15089.0,636.13,7703.0,8339.13
2023-09-01 13:45:00,7648.99,60657.262,15732.711,613.37,7035.62,7207.868,-548.8,54651.92,15969.0,652.38,7447.83,8100.21
2023-09-01 14:00:00,7582.23,61619.457,17002.974,605.66,6976.57,7267.526,-552.7,55534.74,16868.0,658.96,7098.05,7757.01
2023-09-01 14:15:00,7201.68,61889.703,16574.567,570.59,6631.09,7258.672,-549.2,56454.03,16863.0,664.38,6752.62,7417.0
2023-09-01 14:30:00,6916.54,63262.527,16755.995,581.55,6334.99,7266.44,-548.7,57407.82,16858.0,672.64,6356.26,7028.900000000001
2023-09-01 14:45:00,6656.42,63762.23,16658.313,590.96,6065.46,7251.896,-548.4,58348.22,16853.0,680.42,5978.49,6658.91
2023-09-01 15:00:00,6154.99,64733.816,16783.828,562.62,5592.37,7264.421,-549.1,58980.27,16845.0,688.27,5537.55,6225.82
2023-09-01 15:15:00,5682.05,65156.457,16933.174,566.51,5115.54,7293.129,-546.9,59812.77,16975.0,702.98,5060.19,5763.17
2023-09-01 15:30:00,5030.66,65851.016,17124.277,571.57,4459.09,7300.914,-547.1,60687.1,17105.0,718.55,4572.67,5291.22
2023-09-01 15:45:00,4536.3,65849.516,16755.226,529.47,4006.83,7285.471,-547.8,61675.37,17235.0,737.86,4056.21,4794.07
2023-09-01 16:00:00,3947.65,66844.844,17444.945,480.6,3467.05,7293.716,-258.4,62626.89,17367.0,758.35,3534.73,4293.08
2023-09-01 16:15:00,3289.42,67714.047,17231.322,502.92,2786.5,7316.545,0.0,63511.79,17351.0,781.6,3009.17,3790.77
2023-09-01 16:30:00,2819.98,68533.945,17471.313,505.35,2314.63,7305.722,436.7,64269.93,17335.0,807.48,2477.24,3284.72
2023-09-01 16:45:00,2264.95,69005.438,17015.023,510.73,1754.22,7323.458,1102.2,65106.01,17319.0,834.78,1968.44,2803.2200000000003
2023-09-01 17:00:00,1737.97,69359.953,17737.974,532.62,1205.35,7323.649,898.6,65816.51,17510.0,874.47,1492.37,2366.84
2023-09-01 17:15:00,1449.02,69553.297,17712.258,544.81,904.21,7337.317,998.0,66353.95,17719.0,913.75,1060.49,1974.24
2023-09-01 17:30:00,1151.82,69975.008,18084.75,539.44,612.38,7325.795,998.8,66619.82,17928.0,955.19,687.06,1642.25
2023-09-01 17:45:00,935.6,69580.961,18062.423,576.3,359.3,7328.604,1144.2,66850.71,18157.0,998.33,386.48,1384.81
2023-09-01 18:00:00,764.95,69994.281,18463.391,630.1,134.85,7331.121,1051.8,67330.42,18160.0,1034.84,184.15,1218.99
2023-09-01 18:15:00,640.3,69999.422,18120.039,623.07,17.23,7341.675,1147.5,67525.81,18159.0,1073.03,72.39,1145.42
2023-09-01 18:30:00,613.75,70822.789,18470.107,623.46,-9.71,7323.391,1250.1,67768.42,18158.0,1109.61,25.54,1135.1499999999999
2023-09-01 18:45:00,609.52,70638.727,18065.157,615.76,-6.24,7294.746,1347.8,67954.92,18157.0,1143.17,12.35,1155.52
2023-09-01 19:00:00,597.47,70837.563,18279.623,603.03,-5.56,7250.182,1498.5,67921.27,18153.0,1190.63,10.36,1200.99
2023-09-01 19:15:00,597.45,70333.547,18321.108,602.34,-4.89,7265.246,1400.6,67398.98,18157.0,1223.92,10.26,1234.18
2023-09-01 19:30:00,617.72,69778.0,18274.352,622.64,-4.92,7260.076,1204.8,66883.14,18161.0,1254.77,10.14,1264.91
2023-09-01 19:45:00,602.97,69289.57,18488.863,608.07,-5.1,7263.008,1199.1,66313.97,18165.0,1292.22,10.08,1302.3
2023-09-01 20:00:00,621.88,68788.617,18201.467,626.85,-4.97,7272.07,1199.0,65895.7,18166.0,1315.64,10.06,1325.7
2023-09-01 20:15:00,632.11,68221.523,18263.979,636.8,-4.69,7278.255,1050.5,65389.06,18172.0,1324.11,10.04,1334.1499999999999
2023-09-01 20:30:00,661.14,67803.484,17960.408,666.03,-4.89,7303.055,655.9,64780.71,18178.0,1333.98,9.98,1343.96
2023-09-01 20:45:00,702.79,67503.992,18303.744,707.63,-4.84,7316.426,663.8,64182.87,18184.0,1346.91,9.83,1356.74
2023-09-01 21:00:00,702.58,67351.492,17698.263,707.41,-4.83,7328.083,662.0,63761.97,17823.0,1340.12,9.71,1349.83
2023-09-01 21:15:00,675.5,66859.164,17416.395,680.61,-5.11,7293.69,513.4,62885.3,17456.0,1333.38,9.75,1343.13
2023-09-01 21:30:00,666.11,66296.742,17252.367,671.17,-5.06,7291.83,177.9,62053.01,17089.0,1328.29,10.02,1338.31
2023-09-01 21:45:00,636.21,65567.047,16854.568,641.06,-4.85,7284.678,0.0,61155.4,16700.0,1331.95,10.34,1342.29
2023-09-01 22:00:00,599.47,65095.219,16597.596,604.34,-4.87,7276.743,0.0,61181.61,16491.0,1333.76,10.58,1344.34
2023-09-01 22:15:00,551.29,64325.867,15821.478,556.05,-4.76,7276.609,0.0,60395.81,15684.0,1338.02,10.75,1348.77
2023-09-01 22:30:00,500.4,63027.742,14801.432,505.29,-4.89,7286.23,0.0,59465.93,14877.0,1336.8,10.87,1347.6699999999998
2023-09-01 22:45:00,474.65,61962.789,14083.363,479.53,-4.88,7306.26,0.0,58786.67,14050.0,1336.79,10.99,1347.78
2023-09-01 23:00:00,484.25,61030.617,13285.321,488.95,-4.7,7307.353,0.0,57616.09,13439.0,1333.96,11.15,1345.1100000000001
2023-09-01 23:15:00,435.52,60040.535,13220.568,440.3,-4.78,7300.632,0.0,56780.24,13439.0,1326.16,11.37,1337.53
2023-09-01 23:30:00,373.23,59275.262,13234.382,378.05,-4.82,7284.596,0.0,56000.01,13439.0,1318.16,11.58,1329.74
2023-09-01 23:45:00,318.26,58492.711,13403.205,323.0,-4.74,7250.115,0.0,55264.17,13439.0,1310.37,11.5,1321.87
2023-09-02 00:00:00,272.68,58065.367,13295.416,277.5,-4.82,7258.847,-4.7,55975.97,13439.0,1105.9,0.0,1105.9
2023-09-02 00:15:00,231.86,57933.824,13587.319,236.47,-4.61,7271.374,-5.0,55663.23,13438.0,1089.12,0.0,1089.12
2023-09-02 00:30:00,220.35,57319.008,13280.046,225.07,-4.72,7291.101,-308.2,55469.22,13437.0,1070.52,0.0,1070.52
2023-09-02 00:45:00,232.75,57003.02,13512.039,237.4,-4.65,7279.453,-605.4,55197.1,13436.0,1053.89,0.0,1053.89
2023-09-02 01:00:00,242.07,56585.789,13289.826,246.84,-4.77,7282.198,-603.1,55038.21,13438.0,1039.98,0.0,1039.98
2023-09-02 01:15:00,275.4,56314.406,13520.666,280.14,-4.74,7264.709,-603.5,54812.77,13438.0,1028.91,0.0,1028.91
2023-09-02 01:30:00,286.98,55889.973,13361.996,291.71,-4.73,7293.855,-601.7,54655.55,13438.0,1019.92,0.0,1019.92
2023-09-02 01:45:00,284.12,55495.871,13382.844,288.89,-4.77,7285.66,-599.2,54429.8,13438.0,1012.47,0.0,1012.47
2023-09-02 02:00:00,321.95,55400.543,13310.338,326.56,-4.61,7281.276,-598.1,54333.27,13438.0,1012.83,0.0,1012.83
2023-09-02 02:15:00,345.89,55070.336,13202.443,350.68,-4.79,7272.01,-597.0,54275.61,13438.0,1009.55,0.0,1009.55
2023-09-02 02:30:00,377.58,54665.145,13365.983,382.45,-4.87,7320.866,-594.8,54128.69,13438.0,1006.97,0.0,1006.97
2023-09-02 02:45:00,400.95,54508.68,13265.412,405.63,-4.68,7322.72,-592.0,54099.1,13438.0,1003.13,0.0,1003.13
2023-09-02 03:00:00,429.41,54443.625,13219.553,434.17,-4.76,7318.389,-298.4,53946.18,13438.0,988.75,0.0,988.75
2023-09-02 03:15:00,459.35,54432.152,13211.972,464.15,-4.8,7328.689,0.0,53895.84,13438.0,977.5,0.0,977.5
2023-09-02 03:30:00,459.65,54262.453,13296.866,464.44,-4.79,7315.701,0.0,53889.7,13438.0,972.09,0.0,972.09
2023-09-02 03:45:00,492.5,54093.461,13260.357,497.35,-4.85,7321.884,0.0,54049.13,13438.0,968.68,0.0,968.68
2023-09-02 04:00:00,533.06,54230.559,13527.649,537.86,-4.8,7290.111,0.0,54156.24,13438.0,973.56,0.0,973.56
2023-09-02 04:15:00,600.93,54566.535,13347.696,605.77,-4.84,7306.215,0.0,54455.37,13438.0,969.85,0.0,969.85
2023-09-02 04:30:00,633.05,54877.027,13502.135,637.71,-4.66,7278.125,0.0,54763.48,13438.0,961.71,0.0,961.71
2023-09-02 04:45:00,643.69,55200.625,13234.861,648.25,-4.56,7317.91,0.0,55128.52,13438.0,939.57,0.08,939.6500000000001
2023-09-02 05:00:00,665.32,55940.301,13351.613,670.06,-4.74,7305.741,0.0,55780.58,13438.0,895.24,2.26,897.5
2023-09-02 05:15:00,696.88,56524.996,14016.977,701.35,-4.47,7306.369,0.0,56543.37,14038.0,865.26,9.03,874.29
2023-09-02 05:30:00,745.81,57295.82,14554.355,724.9,20.91,7314.55,0.0,57259.44,14638.0,847.96,40.59,888.5500000000001
2023-09-02 05:45:00,934.73,58139.898,15313.353,764.32,170.41,7335.864,0.0,57812.21,15238.0,830.82,139.04,969.86
2023-09-02 06:00:00,1198.29,58792.066,15839.603,775.3,422.99,7340.065,0.0,58521.77,15852.0,824.22,317.58,1141.8
2023-09-02 06:15:00,1421.2,58957.316,15733.995,745.64,675.56,7323.327,0.0,58741.69,15855.0,810.82,571.94,1382.7600000000002
2023-09-02 06:30:00,1702.77,58484.418,15924.001,731.08,971.69,7302.772,0.0,58534.9,15858.0,799.81,889.65,1689.46
2023-09-02 06:45:00,2092.04,58309.188,15785.631,737.38,1354.66,7304.314,0.0,57647.88,15861.0,784.86,1255.53,2040.3899999999999
2023-09-02 07:00:00,2583.07,58659.473,16162.088,730.01,1853.06,7317.206,0.0,57164.2,16234.0,754.06,1686.14,2440.2
2023-09-02 07:15:00,3144.59,58635.504,16769.565,697.39,2447.2,7300.884,0.0,56970.88,16607.0,711.56,2185.51,2897.07
2023-09-02 07:30:00,3580.7,59446.637,17020.305,653.93,2926.77,7302.782,0.0,56546.56,16980.0,666.32,2719.34,3385.6600000000003
2023-09-02 07:45:00,4141.5,59963.414,17220.544,560.04,3581.46,7285.739,0.0,56597.54,17375.0,614.75,3276.61,3891.36
2023-09-02 08:00:00,4542.02,60671.035,17690.202,474.06,4067.96,7265.269,-8.8,56376.5,17591.0,570.82,3807.89,4378.71
2023-09-02 08:15:00,4737.55,60716.555,17729.133,358.71,4378.84,7269.278,-566.7,56732.52,17667.0,528.88,4363.46,4892.34
2023-09-02 08:30:00,4928.17,60834.328,18033.008,293.73,4634.44,7270.155,-825.2,56746.98,17743.0,488.87,4894.57,5383.44
2023-09-02 08:45:00,5678.97,60476.258,17736.555,241.98,5436.99,7275.173,-1115.3,56666.57,17839.0,446.18,5401.46,5847.64
2023-09-02 09:00:00,5892.51,60209.434,17667.022,198.93,5693.58,7302.646,-1117.1,56100.28,17698.0,418.25,5862.65,6280.9
2023-09-02 09:15:00,6793.37,60045.555,17881.507,175.48,6617.89,7256.811,-1118.9,55988.34,17706.0,398.2,6289.89,6688.09
2023-09-02 09:30:00,7181.7,60107.508,17762.615,187.22,6994.48,7267.967,-1115.9,55880.92,17714.0,380.51,6705.68,7086.1900000000005
2023-09-02 09:45:00,7207.16,60158.043,17766.939,214.03,6993.13,7246.438,-1113.7,55791.92,17722.0,364.1,7026.87,7390.97
2023-09-02 10:00:00,7682.19,61046.59,17807.82,245.84,7436.35,7238.519,-1106.4,55822.43,17733.0,358.75,7291.09,7649.84
2023-09-02 10:15:00,7677.23,61660.441,16842.59,231.59,7445.64,7215.24,-1105.0,56091.32,16852.0,355.72,7557.84,7913.56
2023-09-02 10:30:00,7943.5,61864.734,16022.059,207.34,7736.16,7200.156,-1107.3,56305.18,15971.0,356.01,7787.72,8143.7300000000005
2023-09-02 10:45:00,8190.04,62011.0,14982.321,217.58,7972.46,7213.538,-1101.6,56530.16,15090.0,365.76,7969.63,8335.39
2023-09-02 11:00:00,8102.56,62629.715,13653.472,217.44,7885.12,7135.549,-552.7,56474.73,13982.0,373.96,8082.32,8456.279999999999
2023-09-02 11:15:00,7864.44,61576.797,13708.144,222.53,7641.91,7124.243,-813.9,55228.12,13772.0,383.74,8195.08,8578.82
2023-09-02 11:30:00,7941.5,60854.973,13859.026,213.2,7728.3,7130.945,-813.6,54003.16,13562.0,389.8,8259.41,8649.21
2023-09-02 11:45:00,7733.45,59260.531,13358.001,214.14,7519.31,7105.653,-555.0,52916.39,13332.0,402.73,8272.69,8675.42
2023-09-02 12:00:00,7713.14,59111.492,13517.111,198.45,7514.69,7107.143,-280.2,52267.27,13334.0,417.27,8253.06,8670.33
2023-09-02 12:15:00,7777.0,59405.809,13631.868,207.03,7569.97,7114.518,-529.5,52190.41,13333.0,429.97,8232.91,8662.88
2023-09-02 12:30:00,7715.67,60127.43,13456.457,235.59,7480.08,7129.381,-811.5,52503.22,13332.0,437.96,8169.39,8607.35
2023-09-02 12:45:00,7854.07,60522.563,13172.347,269.97,7584.1,7143.309,-1090.3,53113.5,13331.0,455.13,8053.98,8509.109999999999
2023-09-02 13:00:00,7626.25,61663.633,13172.839,287.69,7338.56,7159.784,-1091.3,53619.9,13329.0,471.64,7912.13,8383.77
2023-09-02 13:15:00,7339.63,62423.852,14272.637,304.05,7035.58,7168.139,-1089.7,54464.16,14209.0,490.54,7727.4,8217.94
2023-09-02 13:30:00,7099.14,63233.027,15215.489,301.57,6797.57,7173.875,-1087.9,55385.51,15089.0,514.49,7501.48,8015.969999999999
2023-09-02 13:45:00,6411.57,63844.188,15812.734,346.27,6065.3,7211.169,-543.0,56287.9,15969.0,543.42,7230.81,7774.2300000000005
2023-09-02 14:00:00,6037.09,64078.879,16910.816,416.78,5620.31,7280.05,-546.2,57009.17,16868.0,574.89,6915.86,7490.75
2023-09-02 14:15:00,5862.66,64959.105,17140.132,509.72,5352.94,7301.358,-543.5,57841.21,16863.0,611.37,6583.57,7194.94
2023-09-02 14:30:00,5516.12,65462.934,16996.852,629.56,4886.56,7287.471,-284.4,58691.05,16858.0,649.69,6212.01,6861.700000000001
2023-09-02 14:45:00,5360.83,65539.609,16763.223,722.13,4638.7,7279.413,-281.5,59555.06,16853.0,693.41,5817.63,6511.04
2023-09-02 15:00:00,5235.89,65580.359,16869.617,821.35,4414.54,7286.526,-283.3,60421.9,16845.0,744.93,5410.15,6155.08
2023-09-02 15:15:00,5062.46,65940.125,16792.634,848.92,4213.54,7305.34,-281.1,61217.92,16975.0,802.67,4974.07,5776.74
2023-09-02 15:30:00,4589.8,66539.086,17424.218,834.8,3755.0,7271.322,0.0,61984.26,17105.0,861.44,4502.23,5363.67
2023-09-02 15:45:00,4214.17,66448.945,17102.858,783.64,3430.53,7270.484,0.0,62659.59,17235.0,921.1,4018.74,4939.84
2023-09-02 16:00:00,3934.57,66978.617,17463.894,772.83,3161.74,7291.551,0.0,63424.47,17367.0,991.56,3499.26,4490.82
2023-09-02 16:15:00,3414.32,67651.727,17478.308,726.49,2687.83,7304.651,0.0,64360.94,17351.0,1060.81,2983.73,4044.54
2023-09-02 16:30:00,2873.74,68752.352,17160.134,726.39,2147.35,7343.333,448.1,65085.79,17335.0,1130.04,2459.3,3589.34
2023-09-02 16:45:00,2538.58,69080.992,17387.581,726.18,1812.4,7302.735,727.0,65722.86,17319.0,1202.8,1950.77,3153.5699999999997
2023-09-02 17:00:00,2128.27,69602.977,17513.074,754.32,1373.95,7313.245,631.6,66635.68,17510.0,1287.91,1484.65,2772.5600000000004
2023-09-02 17:15:00,1805.2,69980.633,17849.23,840.97,964.23,7357.641,751.7,67118.12,17719.0,1383.64,1050.27,2433.91
2023-09-02 17:30:00,1647.27,70210.672,18020.729,1004.8,642.47,7358.948,748.7,67255.53,17928.0,1483.08,670.31,2153.39
2023-09-02 17:45:00,1580.19,70047.875,18217.796,1196.21,383.98,7319.166,748.2,67537.49,18157.0,1585.32,367.28,1952.6
2023-09-02 18:00:00,1511.72,70141.445,18094.67,1337.5,174.22,7345.804,897.3,67966.93,18160.0,1701.96,167.2,1869.16
2023-09-02 18:15:00,1552.12,70544.852,18233.75,1516.41,35.71,7353.767,898.4,68026.16,18185.0,1819.02,55.26,1874.28
2023-09-02 18:30:00,1675.89,70772.773,18376.035,1684.14,-8.25,7377.029,999.8,68119.51,18210.0,1939.66,13.51,1953.17
2023-09-02 18:45:00,1785.76,71052.656,18389.834,1792.17,-6.41,7349.852,998.9,68287.63,18235.0,2064.4,1.86,2066.26
2023-09-02 19:00:00,1954.33,71090.781,18235.462,1960.14,-5.81,7349.182,1347.7,68206.16,18259.0,2197.15,0.0,2197.15
2023-09-02 19:15:00,2190.42,70514.0,18523.376,2195.73,-5.31,7363.395,1501.7,67889.31,18263.0,2339.06,0.0,2339.06
2023-09-02 19:30:00,2361.87,69851.172,18410.939,2367.12,-5.25,7343.942,1501.4,67458.84,18267.0,2492.86,0.0,2492.86
2023-09-02 19:45:00,2571.13,69301.773,18403.301,2576.32,-5.19,7338.59,1502.3,66990.52,18271.0,2665.19,0.0,2665.19
2023-09-02 20:00:00,2792.93,68820.391,18438.189,2798.19,-5.26,7324.203,1501.2,66624.6,18272.0,2855.47,0.0,2855.47
2023-09-02 20:15:00,2972.29,68573.57,18058.326,2977.38,-5.09,7343.33,1499.9,65965.2,18252.0,3008.43,0.0,3008.43
2023-09-02 20:30:00,3122.89,67772.602,18182.798,3128.05,-5.16,7346.927,1299.5,65423.33,18232.0,3140.11,0.0,3140.11
2023-09-02 20:45:00,3264.37,67522.664,18247.08,3269.48,-5.11,7353.546,1300.1,64686.7,18212.0,3266.0,0.0,3266.0
2023-09-02 21:00:00,3387.53,67418.992,17926.318,3392.75,-5.22,7352.674,898.5,64174.84,17823.0,3351.89,0.0,3351.89
2023-09-02 21:15:00,3627.92,66904.289,17300.768,3633.08,-5.16,7364.351,599.2,63397.56,17456.0,3449.68,0.0,3449.68
2023-09-02 21:30:00,3824.03,66163.711,16932.745,3829.09,-5.06,7362.216,177.2,62550.96,17089.0,3556.06,0.0,3556.06
2023-09-02 21:45:00,4021.75,65771.672,16681.05,4026.86,-5.11,7345.267,180.3,61696.77,16700.0,3644.0,0.0,3644.0
2023-09-02 22:00:00,4148.12,65317.648,16541.218,4153.1,-4.98,7337.697,178.6,61687.02,16491.0,3699.63,0.0,3699.63
2023-09-02 22:15:00,4252.15,64406.996,15623.719,4257.2,-5.05,7329.82,0.0,61032.69,15684.0,3734.19,0.0,3734.19
2023-09-02 22:30:00,4308.72,63411.523,14796.02,4313.82,-5.1,7325.988,-263.2,60130.8,14877.0,3773.12,0.0,3773.12
2023-09-02 22:45:00,4275.87,62259.477,14049.867,4280.97,-5.1,7340.093,-269.3,59105.98,14050.0,3800.1,0.0,3800.1
2023-09-02 23:00:00,4280.13,61301.344,13333.116,4285.19,-5.06,7335.155,-564.0,58371.08,13439.0,3770.24,0.0,3770.24
2023-09-02 23:15:00,4292.48,60574.309,13603.816,4297.58,-5.1,7307.211,-567.0,57454.89,13439.0,3737.99,0.0,3737.99
2023-09-02 23:30:00,4298.63,59363.563,13268.838,4303.61,-4.98,7275.136,-562.5,56747.1,13439.0,3700.68,0.0,3700.68
2023-09-02 23:45:00,4234.05,58591.602,13117.244,4238.95,-4.9,7259.518,-561.5,55974.87,13439.0,3732.96,0.0,3732.96
2023-09-03 00:00:00,4142.5,58213.344,13579.128,4147.37,-4.87,7237.455,-563.1,57918.73,13439.0,3735.47,0.0,3735.47
2023-09-03 00:15:00,4006.05,57997.098,13410.305,4010.92,-4.87,7198.157,-560.7,57475.31,13438.0,3675.95,0.0,3675.95
2023-09-03 00:30:00,4007.37,57577.223,13619.457,4012.23,-4.86,7187.127,-561.5,57090.3,13437.0,3615.78,0.0,3615.78
2023-09-03 00:45:00,4062.99,57213.992,13442.171,4067.83,-4.84,7178.292,-562.7,56615.88,13436.0,3566.31,0.0,3566.31
